SpaciiScores	pathogenScores
1.9535431596693313	-3.352643951866746
4.149975118199898	-4.155543312983709
2.97507131630133	-3.4145882633167015
1.7270065020882686	-3.3365530878251595
1.8312043831391802	-2.822428565166259
-0.24484624234679792	-1.9564886275909104
-0.6822089605509264	-4.017885734356882
1.1401399661806737	-3.0166574151569883
3.6706179651029642	-5.981475191981648
1.1326460887543957	-3.2068605985145133
1.7524801040011928	2.3441473637556878
2.2680573085076143	-3.112142010825485
4.495244470208415	-2.084280224763864
4.390798207849841	-2.778100901776739
4.41930255854027	-6.474339438863804
6.232456569691522	-6.4480397527652995
1.6750413729349192	-6.544541290582635
0.14358938601040186	-0.8308566086370269
5.609863552689781	-1.8302660114206966
2.865797573038883	-1.3326327951578298
0.851340422099246	-0.5086553914167815
1.523445399129666	-5.672392706220841
3.6312579158171974	-6.714504972449753
2.662962558388113	-6.715345850934447
3.397363131467975	-1.3973801891043576
5.753559164673137	-2.5559725565801212
0.3678975494489266	-0.7275665605784783
3.903188955950178	-6.8467426673922525
5.044052321675346	-5.921176510898644
0.09689940780354955	-5.55143890464613
3.1978338050680515	-6.437288537422699
1.1668403940919994	-2.0825939083911815
2.438448916046242	-3.572244760393862
-1.1424110841204553	-5.297176037475915
4.469866199620583	1.3322835373344621
2.93761116112969	-2.9419725813845092
3.9503943438547386	-1.204418277043096
-2.5803788635966267	-1.8205091341296284
2.4546405134817024	-1.3654859177088339
-2.715204008920804	-0.37497261627733663
-0.6369665634801159	-6.3134688408436395
2.61382917271396	-2.1825689477331034
0.9421072686689391	-0.9545594106441305
0.5162614655650972	-2.2546162259273483
0.787029082423362	0.25618193869957384
2.819276266049348	-3.5262011947122565
3.0898404411266407	-1.708389849592962
-0.5147296733776742	-5.852666752789185
5.416191610271965	-3.302277059427895
1.9463006886332408	-4.267505699662203
6.713005881285876	-0.8806896052096858
6.373399448184721	-4.487671758630072
3.0975125724427075	-1.903120776194603
0.35751331868729586	-0.7716834265337688
2.1305112419137937	-5.916242884432673
6.618922256146051	-1.5468364598534974
2.6685037945284633	-2.527339720364113
12.375481017830218	-4.107161762281828
3.779519489878902	-2.5036147616216526
5.218437807627495	1.1250591851736877
4.876832829380519	-4.151794004519282
1.1634345300335898	-2.612688871058415
-0.243726881213866	-7.769054376072447
5.61529404877994	-5.753590909088755
0.5013574057359518	-4.513606775201798
2.4584831280637442	-3.341615842802292
1.4860811678950943	0.28271782395220096
6.088242863170178	-1.8870714235935175
5.632868149892393	-0.9382387668044424
3.0862561954588172	-3.397287297387752
4.222519707132177	-2.1407318350647246
4.847971684308655	-7.143320644398701
2.5750933658604866	-3.0018235271266596
5.348975053388749	-0.9099186164128571
2.626688075316619	0.20517419255728586
-1.5149473936670048	-4.339940301188353
4.833735969737688	-3.376856392657678
7.568591739034723	-3.4523085450722997
5.034388620529126	-1.230557711413029
-0.6569077392452167	-2.7250993679900173
1.0854992798319374	3.333895721912648
-0.06160429855038145	-3.367308292853954
3.575272614545506	-3.3769881732839737
1.1032789479213287	-2.0577121043231683
8.243483270944521	-2.8667592659125116
2.55010789530665	-4.8911191987031755
0.8839946245562001	-0.4283638601034196
1.7199321234182805	-4.482964000457943
4.046172531619916	1.5549414280986606
5.821043791500643	-5.423978265116268
8.01206254535382	-1.5881442069582115
4.4130609399044385	-3.2003712756816607
5.046056848771358	-0.6646063536504969
0.33833647813151185	-1.6435026420921586
3.6943152952306497	-5.415160597384278
2.07870634944119	-1.0214154000370648
3.044773356075165	-1.6813508866267317
3.3099659665740435	-3.904754044523987
4.508458462348606	-1.3953342112334521
2.914171908905669	-1.1014402607103781
6.3479002443568096	-1.1329836821425054
5.38366116070928	-5.408597832908191
2.210893638176624	-9.161483874827557
0.5600219550070945	-3.256810953428798
0.9376277458996816	-4.544683824057614
2.8886852050502725	-0.2709835288906961
1.5924493981500722	-4.548004301431882
5.170159364223755	-4.385396457918337
7.25727336581099	-2.6464420856903494
0.7831294536840792	-0.4651566937063335
7.438496451659642	-0.07869832068034431
1.7480581807730753	-3.963054641874186
-0.4820950060884733	-3.243831024270977
2.744596041215687	-3.182907993627314
1.445125517836968	-2.1561186483602603
-0.7621234327350908	-2.7073623409615104
-0.2946753727081886	-1.9734746054100587
4.5816861932228505	-7.299137422128191
1.0365380271013471	-5.776194202424547
1.0353037771220952	-5.8759581038385305
-0.32770663218188073	-5.428922649449608
2.94643064407246	-0.013446533790599263
0.8290054012901231	-0.7854081328527154
4.536794455849985	-3.1978117307938203
4.072032111979249	-1.699295741667383
0.4583770485039517	-2.2195421698907243
2.608605712354256	-5.882183914067921
0.763539261941732	-2.009075574124195
0.8014818332641391	-2.0740623788327555
2.5458217498166333	-2.8251150079921867
4.211334231891336	-4.666472607259142
1.9665336721993887	-7.104363116355194
1.115440924176332	-7.09567028035345
-0.44008956087113804	-6.265085161820857
9.38776323402312	-1.4952811221356694
-1.6851701451852312	-3.8340513015677304
5.271111849276759	-4.550856895802978
0.3195816359298668	-0.4895583331727956
5.275124246796901	-6.864826288355498
3.4603061777828197	-0.203170023745515
2.193065983089917	-6.292160587329879
2.6320821642965186	-5.200754928533821
10.084230849096079	-5.382439621973863
4.551039454758251	-3.811013193203649
4.28453518305475	-6.448245131325378
2.0886069633420794	-2.8961802148246854
1.3011131881988474	-3.6441472961861883
-1.1142705205155732	-6.523818518317315
3.475995994259837	-0.4161287505951312
2.7207984003312267	-1.8355795652358389
5.154599458881787	-3.391930106587492
4.044579259380975	-0.7417262930127322
-0.22931826591667204	-3.0320496354767195
1.4845365462656108	-2.833858695466496
0.6713730769966912	-3.8609449304835977
1.2490588065154213	-4.790459441033358
4.458254116014979	-4.691216270844546
5.137419374344301	-1.7930981616731863
1.3428048893368945	-1.2233189527485973
4.268255411949569	1.1903417881712564
3.7226361031530257	-0.007311593449613962
1.9524906954024153	-2.950463417803198
2.956770404614805	-2.142771444603314
4.485387116384958	-6.389975050952722
2.9666486194104156	-2.1285386434433415
9.845747471449025	2.6322339076312695
3.608320957566507	-0.08530822011991618
-2.424673935786075	-0.4131941368524633
4.802395618427526	-3.582281385036209
8.204508123198435	-4.719983701210272
2.3955045420341015	-3.6720365542683133
5.5447570973019085	0.9178864052666394
1.2014322947874823	0.6191240335458799
0.39215956223661885	-2.7064793897326673
4.041499734012905	-6.437308278409546
4.270346664582442	4.4448570915607535
-0.8608023570042261	-3.8957237076836755
5.5829033074761325	-3.074648902134267
1.107248047419603	-4.0327092787561885
0.9540263489335103	-1.6498517830545798
-0.6634696321978703	-0.26273827929923
4.77753180618779	-1.0838676013407178
3.9187954378076855	-3.561969041050508
2.577918812820177	-1.719772901079937
3.070760078395602	-3.123757064317265
1.4711952691449117	-5.546883136311278
5.203978278741404	-1.5444797543022675
0.6812500885372982	1.7689583282385617
3.42485831804317	-3.658952220474618
2.767525667390152	-0.9124502356187723
-0.05060277047802281	-4.547679200957206
4.129860343522066	-3.911993044750422
5.1128350323163625	-6.858262849105126
7.214158730351446	-5.456212885977614
1.8597345304183421	-2.2336091780688236
0.52921753014891	2.3303264256638374
1.3225879693796754	-1.9630123019844505
2.2757984713124424	-5.138809512296
1.0861900728773497	-2.5013103711551214
1.075569614110051	0.07890951731781426
4.034711177170433	-4.854826294155076
-1.454809478173761	-4.272423467529484
2.5366271874336666	-3.110594996374811
4.931141011191999	-0.7792072849600951
8.037391749649133	1.6959376662071366
3.7015257585594963	-1.4197976267765038
3.208480553753243	-3.099362710771856
3.1685834674027693	-5.199862277703754
3.744699502718026	-2.303495978258543
-1.7375507479977284	-1.1746115232621468
1.2474210328075883	-6.578705875887209
0.884617964289079	-3.629683796722682
2.782423869315753	-4.446457793405329
0.021569360427375672	-6.033399501928425
0.6519025247310715	-1.256382101297864
2.9394379959422627	-3.7982109323836015
7.2289576424103785	-4.8636161504575455
0.23431038503460458	-0.3886481953462718
1.1318894118495655	-7.3407812816856595
4.206469380878783	-3.2619817603236845
3.235535961296792	-4.313176861728109
2.8045836449061445	-2.568576063226416
4.71424920999511	-3.9145400542416833
3.951072152765358	-3.9307901656123807
1.0006149876197885	-2.1958286628653423
-0.6784647078367774	-3.620204749764678
1.934750123794788	-0.1578169916970203
1.8379466582825257	-2.867579783042896
6.666623277699099	-2.360389224838559
2.0944296112589216	-4.008969081544861
1.8228644219135004	-2.6567044050144633
5.371955190618957	-4.188357977798933
3.7204605740113177	-4.046879641870882
-1.8288227617984372	-4.330735734753257
-0.14026970907523376	-4.110440909094291
-0.37126374901262515	-1.9954552053337828
2.6685976518510315	-3.6077326574814235
1.2088964040845323	-5.561982048448999
4.139731228914413	-1.8229082328050439
10.600964318328169	-1.893282730270177
1.2762447304027478	-2.2744772939977804
4.999439196275288	1.6469810627731805
4.4572223188825415	-5.4304945302928
5.110646529962691	-2.8764688975980732
-0.307475166153494	-1.260858032468602
3.3467049658677746	-2.9901778068968654
5.453309104871369	-4.6247219293142905
1.1680991262795029	0.6801868081913554
4.498402285629022	-5.713891922163965
-0.8058110381378898	-3.9223206559561388
1.5513037130305418	-8.343699416238106
0.3331289204846365	-5.600190130013565
3.349114037986995	-2.264803875913864
3.7526507449373883	-2.537973252403989
-1.2699588244267521	1.7091656289434844
0.9280110985699205	-1.6976628319134586
2.928899769710052	-5.087014392396871
0.7708193506678135	-2.712910912919081
2.692554622331832	-3.4995176660376335
3.148258851197161	-4.9386905433322115
5.52833534438459	-0.5014748718035248
1.664081091721618	-1.5681236048313891
3.327737571727024	-1.3006446425717273
5.4093669091287335	-4.154689195063962
-2.0058443073298617	-2.9873108905264942
2.155273863528143	-3.747609462551345
-0.03682356212964047	-2.644349472108755
5.510218791360649	-6.7712086945039225
1.9605537100811572	-1.7012567587017917
6.212245240605676	-5.834078852625266
4.644433197521261	-2.8354794920547755
4.838945341174156	-3.8593421706907662
4.708019929797081	-6.606787523727072
6.236642743207507	-4.92422636375903
4.153600318438	-0.6421180262406608
1.8997352798217664	-0.4224022751051667
4.384998257041955	-3.611177026842303
-0.37280262479323334	-3.7641321326162895
3.412983689801039	-4.677959961703643
2.717367562826497	-1.0409308068779244
-0.7952117582851211	-5.075768741354245
2.1959482105528103	-6.79208429844526
3.203670436027404	-3.2535327172045614
6.993670442547029	-2.527445648722601
-0.012612366172785605	-5.6525669210505285
4.606391189028933	-4.056983972310815
3.650866005185387	-2.79232038189065
4.117051087299858	-5.465621133453156
2.3402874543853254	-0.4802027804219446
1.6319519134445974	-2.492211289500476
4.819865522645519	-5.20862255069947
8.26905387944857	-3.5698582597602337
5.458827174720756	-0.15977741717426772
0.24454663692413514	-5.480894686289489
8.908118973271893	-0.5027139305866146
0.3672025625371908	-2.490050205408592
0.8047560678635473	-3.9224907353732963
1.7462391820747933	-0.1577553886551438
4.550391812182121	-0.9843386032456901
1.030548245014883	-3.2329246297217153
-0.9373056671810458	-5.504761847052763
6.657122988237942	-1.5367951751274311
7.571496797783775	-6.394648145661876
1.7243190266581545	-3.329489840312391
3.4144323438898434	-2.342557626614953
0.9472870709438812	-0.834727917037834
3.72852224099513	-3.3456725275172756
2.656167472377358	-5.199960961489861
-0.10096003424016263	-0.7146949231532526
-1.1163536763405693	-4.370082689968271
0.5750532526842284	-1.883351881125917
3.4822747137082475	-7.098089193067458
4.6471061029516525	-4.863760296891761
2.8147607542903668	2.2183253858745764
-0.30449459202905144	-4.5172286366464185
3.37642818413171	-0.7146623993478722
-1.3349339497967316	-5.493257400560553
3.6550726866370264	-3.9744228958804837
1.625788377699284	-0.5346910602909928
3.4755065930628306	-1.1584804391883645
3.8226120693006846	0.5089876544780279
-1.1992194894026211	-3.0812203274450054
3.0548983584854232	-1.1246170639773296
1.6506427757883209	-2.525237037309589
1.901573933451879	-2.4229403095768043
2.8056487459722965	-7.476125926839311
0.7314527641927648	0.7387963092884948
-0.004672490304143295	-6.876540314430973
6.248560662891077	4.15448021159464
4.12460894282021	1.5874658260408103
3.944780414983295	1.4822853962670086
-0.5534738207367843	-3.255378086269765
6.739109691822027	-4.3337086172641754
4.815370823168655	-2.140003278156582
1.160835782401476	-8.843858123868651
5.109628882831061	-1.3161169061577345
2.34313542445267	-3.425462372341038
6.8577626370980305	0.495645119364834
1.4714652454128472	-4.467934057402562
6.015867485134598	-2.167973405124838
7.754819150542344	1.1408299731402267
1.7050010745471067	-3.8779619355580532
2.863531826436602	-2.66363379473182
0.301231934744593	-0.2950273324036664
7.968244469346437	-1.9578238404440738
1.9483989652468983	-0.7693794585140319
1.6572991293080062	-4.7873126833869275
7.207093085972674	0.04946306202126671
2.1651525218720398	-6.0286507908863545
3.6293522248945282	-7.596638139253691
6.892477405133651	0.9814604235695276
0.8956253684708401	-3.6295484837976426
1.8121282676672155	-8.094028220855453
2.0059393763842204	-0.9153407775217439
0.7809140334470172	-2.217106121367472
2.841099565196004	-1.9711710608567075
1.285790226367371	-1.6990325785246236
4.949915226095727	-4.7192643404973635
1.9455598894386985	-3.1001692577070514
3.099930006838224	-0.9117533224286647
-0.9083017807561862	-0.8044817258770537
2.582075822924155	-4.95224308657354
3.117131363162136	-6.727199215811565
0.523382755066037	-5.250481378138789
6.277361217412678	1.378230813391697
5.36452183558119	-6.420161091375307
2.312845716925285	-0.19470215460282292
3.563652684875445	-3.7477509721558784
3.5894744371532896	-2.31978671365367
2.6238222195818968	1.3916647226078454
5.977248891822871	-4.042264265488731
0.15974855037704455	-3.774183500749034
6.537754456146765	-3.9588607643940685
-2.8277944635326016	-2.9174889998019373
8.835055017922745	-1.3098167454537948
5.813534489574466	-7.290112959876393
2.2389345529968656	-3.5064327416138346
0.18506671768732455	0.14525982294437575
2.7305107812938636	-6.6115900089649084
1.0395798104944867	-8.039632317320905
2.159056371191352	-2.0580376181344358
3.6124655224258073	-0.7915114265216266
5.918382627280189	-0.9834605228718791
1.3835510124960653	-8.984918133357803
4.189780620754064	-4.5946809669015485
0.8132810154589485	-1.1635843014515201
6.04233515493585	-5.629688788063858
8.391604034820316	-4.5321676866082825
4.788318066495408	-5.817263805088136
2.3600314265368545	-2.670295605577933
1.5950834405961718	-3.1379918019297905
3.367251559289686	-0.45835545514004394
4.9025083011452715	-5.906739674875502
2.7103083911619574	-7.577686035166798
-0.658919776454498	-5.357264482975821
8.090208427284182	-1.172413175251785
2.268415055923453	-2.638722781145509
4.33530405380422	-5.552844815990526
1.1731973080871343	-1.9165590167175015
1.729433228902372	-1.0137304399080385
2.039231285103662	-1.1589169838416946
4.094940003807422	-2.703657300229763
2.607024410464538	-3.7874254101763287
3.1009746588899363	-1.3425695481866027
-0.5443824345659471	-2.7939616932936104
4.08894353962521	-2.7392875599770123
5.686304027604491	-7.076177093275387
3.098668174221009	-0.4231712273539302
5.470691793610733	-1.4941286265333003
5.9370468724562215	-5.574170867000123
4.163168894875963	-0.428762980393517
4.5916657505149425	-1.187200401931083
2.175097290381087	-2.2144566672190598
3.497030784418232	-0.013781826331040137
3.1307956116530757	-4.67478760951461
4.617770177792881	-2.0990694957830223
5.333122614076567	-5.085179253509466
3.800451950090588	-1.1954660528378618
4.741858340714017	-5.225343613999026
1.4074630873415406	-4.554160596207052
3.27559652975227	-5.062220152656047
6.245974819624385	1.8812901907538704
3.26347372058555	-3.789415932098055
5.6580087590599994	-4.447707369958836
5.629160969673974	-4.97554570725765
1.6754462201601303	-6.49122139693861
0.6769366964830683	-1.8745085847471745
2.2246328522423413	-0.015591882401474563
1.9346750192757227	-3.3601686311445764
3.0643711640216713	-2.4702498347180386
3.7170593524646716	-1.2614476768003635
2.7074048288173707	-0.955775715511045
3.6951362107966297	-2.742094519645743
7.4725633711178725	-2.0925941578397698
6.134090469058746	-7.408542813472613
2.433632300397926	-3.1031475139047293
3.2010380775773375	-3.8518167476628324
2.580502135869906	0.9234243874300372
3.105485212360115	-0.1471373467160389
2.4201910981722503	-3.14358239673743
3.6324171278852706	2.0074563726545716
7.171839002009102	1.0573398558000946
4.318676202158063	-5.009713956955779
3.007060698887966	-5.328171281174493
5.282554236827089	1.6082515884109914
0.7605270308041121	-6.499030157778694
1.9312444474091035	0.4524937299866228
4.737951933762332	-6.397455491437724
2.213416513677429	-4.494819906216964
3.06740931966597	-3.6911976053871998
-0.47819797097305206	1.4285734381168615
4.727684090750899	-2.7102266611773254
0.23957030680496139	-1.7601075489507847
5.618083212634902	-4.3709616068249755
2.98053132381815	-4.951372639876174
1.0880124951507641	1.2331263202939662
1.972225851005816	-4.20849984769087
1.6195994785418035	0.7537762405532124
5.930007176750641	-0.5601923805441342
4.289402034909077	-3.353071993175438
4.175338079925203	1.8247389228768882
1.5853899916890655	-0.775252726993993
3.596864752908	-6.272721509205938
-4.085594436230478	-1.5105300207317793
5.610454681396131	-6.424787779663692
3.735642851577543	-3.273983458250862
0.5795469486224172	-3.7294433137642713
6.227884984703856	-5.156918355632576
0.8870246079361724	-6.618671816645168
4.256457648120261	-3.0411182218743256
1.6294609672996136	-0.9092895219510724
8.346059578703274	0.6982995014801777
6.298177249301503	-0.7680253064574084
7.216116404434872	-0.028909073573846047
0.14184367925835098	-2.2588643185765394
0.3427283024094577	-6.714185988266589
4.3373518175717125	-9.799422934773263
5.344319735614567	-2.4342005022523154
4.256887046997678	-2.92706215354392
0.750214379694016	-4.197921147031701
0.35293914902152945	-2.3317953047682307
3.13751414407271	-3.2739790720742006
5.757809255413092	-1.1419945612222306
0.9128310793423559	-6.538082258997335
-1.3102587046189962	-2.4277988261475065
3.2806654170421004	-1.8313954654818794
5.4727459105335665	0.4838698004923877
5.128993818484642	-1.4949749951499451
1.283450056035841	-3.3345275130285765
2.8527666732925554	-4.073909809942707
3.474951860811042	0.3824028261544141
1.7383570429825728	-5.56954571022662
1.7544790823335985	-1.293445972426556
5.839074155472306	-1.8525921194538089
2.3955585730190196	-5.348927724046396
4.390237389268134	-1.9394481918925417
3.1531459262824084	-1.8636319790663676
-0.4806320060546916	-2.589105069577671
6.85984014127652	-3.209830993584289
5.737781629262549	-1.1458769962497533
1.060385459310608	-4.520567666584022
5.722497376938104	0.547299904410633
4.2994375678290355	-6.83619194044001
2.8200407203212414	1.9740646400557926
4.200092398706966	-2.0651958524457026
4.14947814555968	-5.539814011105841
-1.1596385604796515	-0.7150070143526208
1.9731238993070883	-5.144756769806964
3.8702571090913893	-4.506889161544183
1.570178449892793	-1.8000665422816902
9.314140264327287	-1.6856846213524488
-0.5547990297485236	-3.5470769029780835
4.578532615551003	-3.8185926443121927
1.157546033336665	-3.468422051752523
2.727149233473322	-3.3925042760004147
-0.29524923374669665	-2.7829974360498237
2.460500883429803	-6.451777862259349
3.9222509670515087	-1.208483167218009
3.087212737069718	0.4810997592510726
5.5109719891933695	0.3710962905487691
3.0339499224450517	-6.863702203313138
3.2850812639387925	-4.615164603696755
-1.3667681559154399	-0.7312835301687701
3.5675970654979574	-4.487189789585138
2.4000556870859104	-5.174536142681451
6.532625782220019	-4.772203546465562
5.828319914250043	0.49167383334460685
-2.3457063947346657	-3.4804823135505982
9.031760423402648	0.393678043336092
2.5267572951377115	-2.258681242153548
